ID_Produto,Categoria_Produto,Preco_Base,Nome_Produto
635,Livros,404.7607461906579,Romance
636,Móveis,216.86145328985413,Mesa
637,Beleza,362.5867364034981,Maquiagem
638,Ferramentas,46.58704062751124,Furadeira
639,Roupas,21.64589007127583,Vestido
640,Ferramentas,193.862531005407,Chave de fenda
641,Brinquedos,298.8223610594915,Carrinho
642,Esportes,300.598741809805,Skate
643,Esportes,384.4332771011957,Skate
644,Roupas,426.1655034031278,Calça
645,Móveis,485.3502144203433,Guarda-roupa
646,Livros,96.88783395539416,Biografia
647,Alimentos,191.09461180360043,Arroz
648,Brinquedos,407.618658493027,Jogo de tabuleiro
649,Roupas,217.617785338486,Calça
650,Móveis,431.30014967644667,Cama
651,Casa e Jardim,176.94676467361043,Lâmpada
652,Casa e Jardim,252.05259781739565,Lâmpada
653,Móveis,176.17722471619123,Cadeira
654,Livros,365.9216742696491,Romance
655,Livros,157.2792754592122,Ficção Científica
656,Ferramentas,274.85795508620885,Furadeira
657,Móveis,270.6548500865076,Cama
658,Roupas,462.77558474486847,Vestido
659,Esportes,485.200455215395,Camisa de time
660,Esportes,177.33071972136827,Bola de futebol
661,Alimentos,395.3205747224616,Feijão
662,Ferramentas,455.93433044993634,Serra
663,Livros,18.78339923762193,Ficção Científica
664,Alimentos,12.902365289482413,Carne
665,Livros,219.8605795765414,Biografia
666,Roupas,138.89156095241106,Camiseta
667,Alimentos,172.84912193967915,Frango
668,Esportes,452.3097327436967,Skate
669,Ferramentas,487.7564562472679,Chave de fenda
670,Ferramentas,150.47364814938103,Alicate
671,Móveis,354.71832750064146,Cama
672,Livros,491.912364320048,Romance
673,Livros,431.4041404114639,Ficção Científica
674,Alimentos,275.8519000897276,Macarrão
675,Esportes,318.62365169261244,Tênis de corrida
676,Brinquedos,409.9024479855586,Carrinho
677,Eletrônicos,110.56293575001492,Câmera
678,Livros,422.9030791205574,Infantil
679,Brinquedos,81.31392158920016,Bicicleta
680,Ferramentas,243.26892265167027,Alicate
681,Brinquedos,497.0708579954269,Boneca
682,Casa e Jardim,152.9397586630565,Cortina
683,Casa e Jardim,178.1955543076537,Cortina
684,Alimentos,267.78078250509486,Arroz
685,Brinquedos,48.3411597462156,Bicicleta
686,Alimentos,230.22801965678087,Arroz
687,Esportes,308.9139255278177,Skate
688,Livros,312.9454182708416,Infantil
689,Móveis,182.85867925902477,Cama
690,Livros,309.5134717574005,História
691,Ferramentas,113.65421254840771,Chave de fenda
692,Brinquedos,384.9414596368729,Jogo de tabuleiro
693,Esportes,105.55834791378784,Bola de futebol
694,Móveis,401.67410419619137,Mesa
695,Eletrônicos,428.7379982221441,TV
696,Roupas,127.14224362619758,Calça
697,Casa e Jardim,334.57831424593337,Cortina
698,Ferramentas,289.1799022789588,Alicate
699,Alimentos,38.87232735587791,Feijão
700,Roupas,310.4874165748568,Sapato
701,Esportes,435.762678572755,Tênis de corrida
702,Alimentos,146.75354301939362,Arroz
703,Beleza,432.61365078114176,Maquiagem
704,Livros,277.0132549843019,Infantil
705,Ferramentas,67.1443391442264,Chave de fenda
706,Alimentos,489.9173135794071,Carne
707,Eletrônicos,166.5047838213436,Smartphone
708,Brinquedos,425.3485559811066,Jogo de tabuleiro
709,Ferramentas,361.0871866454011,Chave de fenda
710,Brinquedos,193.3086997833615,Jogo de tabuleiro
711,Ferramentas,17.259818967318516,Furadeira
712,Roupas,460.31043987531183,Camiseta
713,Beleza,173.96848966927004,Shampoo
714,Casa e Jardim,21.54250790462256,Cortina
715,Roupas,471.5365427312454,Camiseta
716,Eletrônicos,10.54811646146502,Smartphone
717,Roupas,226.1831895369317,Vestido
718,Brinquedos,357.23962392880367,Boneca
719,Beleza,398.6669017740533,Shampoo
720,Móveis,188.5750097293997,Cadeira
721,Móveis,356.18613098074684,Mesa
722,Brinquedos,255.96715022350708,Bola
723,Roupas,267.73438054741536,Jaqueta
724,Roupas,124.57972316341989,Sapato
725,Eletrônicos,384.5345795334817,TV
726,Beleza,380.8383709094407,Creme hidratante
727,Livros,216.4274991151269,Biografia
728,Livros,215.5482336967236,Ficção Científica
729,Roupas,395.77594319296855,Vestido
730,Brinquedos,59.58833781654428,Boneca
731,Esportes,212.06170502137056,Skate
732,Casa e Jardim,256.523721712647,Tapete
733,Beleza,69.69467694662129,Shampoo
734,Ferramentas,465.53910220512745,Furadeira
735,Alimentos,46.69313898425696,Carne
736,Beleza,169.93923586984835,Perfume
737,Livros,143.59990327012298,História
738,Eletrônicos,304.903209660991,Smartphone
739,Livros,485.71136316682345,Infantil
740,Alimentos,257.984001303608,Macarrão
741,Roupas,310.47688374087943,Jaqueta
742,Brinquedos,349.79809903947813,Bicicleta
743,Beleza,138.09380548454854,Maquiagem
744,Alimentos,418.86046888608206,Feijão
745,Móveis,304.6779190584738,Sofá
746,Beleza,400.15917725410185,Condicionador
747,Eletrônicos,76.8659474145505,Smartphone
748,Eletrônicos,421.4164096223096,Smartphone
749,Alimentos,167.7525460162541,Carne
750,Móveis,370.9704416359263,Cama
751,Beleza,159.50971005567422,Maquiagem
752,Esportes,198.26330974486052,Raquete de tênis
753,Ferramentas,249.92201916877488,Serra
754,Beleza,345.6169375082073,Shampoo
755,Alimentos,273.48709758750414,Carne
756,Móveis,478.3372736612904,Cadeira
757,Casa e Jardim,155.20058633692764,Cortina
758,Livros,433.87166256037,História
759,Alimentos,160.86582695181605,Carne
760,Ferramentas,372.665175820281,Serra
761,Casa e Jardim,152.70182138831314,Jogo de ferramentas
762,Roupas,239.83180215684317,Sapato
763,Beleza,239.2232744095072,Maquiagem
764,Livros,252.7041442728601,Biografia
765,Eletrônicos,451.052134405636,Notebook
766,Esportes,488.6635396821616,Bola de futebol
767,Esportes,239.98189776290067,Tênis de corrida
768,Livros,359.2477208452014,Infantil
769,Beleza,78.6899740823266,Perfume
770,Esportes,383.0034590863265,Skate
771,Casa e Jardim,263.24859421419,Vaso de planta
772,Casa e Jardim,83.98146615624262,Tapete
773,Brinquedos,104.79292351737128,Jogo de tabuleiro
774,Eletrônicos,383.1075732177421,Fone de ouvido
775,Eletrônicos,64.5024278583594,Smartphone
776,Ferramentas,285.50701203082275,Furadeira
777,Alimentos,350.99678406366746,Arroz
778,Eletrônicos,404.0983630839542,Fone de ouvido
779,Ferramentas,349.2022140683597,Alicate
780,Casa e Jardim,87.11201426086241,Jogo de ferramentas
781,Livros,69.26257246694465,Ficção Científica
782,Ferramentas,119.44032520572274,Furadeira
783,Livros,337.8090761454501,Ficção Científica
784,Esportes,273.9751169924449,Skate
785,Alimentos,176.15604033015046,Arroz
786,Móveis,393.7137739728759,Guarda-roupa
787,Brinquedos,21.203079874642015,Carrinho
788,Roupas,107.06931604810234,Calça
789,Roupas,391.1937420044897,Sapato
790,Ferramentas,80.798290495629,Furadeira
791,Brinquedos,30.740992877922174,Bicicleta
792,Eletrônicos,188.3613806260805,TV
793,Esportes,49.88519833109722,Camisa de time
794,Ferramentas,257.57428394350995,Chave de fenda
795,Móveis,491.6918656053339,Cadeira
796,Casa e Jardim,236.01154681409005,Cortina
797,Ferramentas,350.6054828449836,Chave de fenda
798,Roupas,435.3964455168416,Camiseta
799,Casa e Jardim,465.8972994753823,Cortina
800,Eletrônicos,316.5849529535105,Câmera
801,Ferramentas,364.156841455129,Furadeira
802,Beleza,321.55724299818024,Creme hidratante
803,Livros,12.97811782354865,Romance
804,Eletrônicos,10.035733111119926,TV
805,Móveis,407.54489266709135,Sofá
806,Alimentos,488.48314925755335,Frango
807,Livros,128.91575594902656,História
808,Ferramentas,354.22719991833253,Alicate
809,Brinquedos,110.18955920808357,Jogo de tabuleiro
810,Beleza,336.4358216369765,Shampoo
811,Ferramentas,311.7187427026459,Furadeira
812,Livros,55.22246363451576,Ficção Científica
813,Brinquedos,236.9272758806832,Jogo de tabuleiro
814,Ferramentas,51.92847848500675,Furadeira
815,Beleza,62.89125388419925,Shampoo
816,Esportes,276.7399682089434,Camisa de time
817,Móveis,246.61338759985935,Cadeira
818,Casa e Jardim,298.8650374024733,Lâmpada
819,Livros,20.10560876725952,Ficção Científica
820,Móveis,469.48492312931177,Guarda-roupa
821,Livros,420.6145796461932,Ficção Científica
822,Roupas,157.92798222939186,Vestido
823,Roupas,275.88060963961715,Vestido
824,Móveis,192.2662647718481,Guarda-roupa
825,Beleza,463.2952986584916,Perfume
826,Brinquedos,481.57429729288594,Jogo de tabuleiro
827,Brinquedos,94.1544344098999,Bola
828,Livros,152.0124505092964,História
829,Brinquedos,412.6938131918092,Boneca
830,Roupas,427.30267086635104,Jaqueta
831,Esportes,319.57531701681654,Raquete de tênis
832,Beleza,197.33790006295212,Maquiagem
833,Alimentos,236.9543953810085,Frango
834,Esportes,132.8002401192751,Camisa de time
835,Roupas,108.6309197880399,Camiseta
836,Esportes,130.8068956220717,Camisa de time
837,Eletrônicos,90.1837839491151,TV
838,Ferramentas,444.3787055115214,Furadeira
839,Ferramentas,299.03146156183766,Furadeira
840,Casa e Jardim,80.6117562769375,Vaso de planta
841,Alimentos,438.7710450674423,Macarrão
842,Alimentos,486.5623553582951,Frango
843,Móveis,225.9955560110135,Sofá
844,Beleza,64.9683513356405,Condicionador
845,Eletrônicos,138.55907365092065,Câmera
846,Livros,450.9032333064502,Ficção Científica
847,Beleza,193.1566539574657,Shampoo
848,Ferramentas,240.39182532564405,Furadeira
849,Beleza,335.49157438236534,Perfume
850,Ferramentas,39.41412597713392,Martelo
851,Alimentos,429.35651340732704,Frango
852,Alimentos,238.92406487129037,Feijão
853,Ferramentas,115.35909920121271,Chave de fenda
854,Casa e Jardim,421.1627987736059,Cortina
855,Beleza,236.43271369897784,Creme hidratante
856,Roupas,216.69437844112093,Jaqueta
857,Roupas,499.4197764095777,Calça
858,Alimentos,69.26250755889745,Frango
859,Livros,292.7856482781388,Biografia
860,Alimentos,413.9092887326288,Macarrão
861,Beleza,95.06523020645857,Maquiagem
862,Brinquedos,59.00068027783984,Bola
863,Livros,83.03442372883566,Ficção Científica
864,Roupas,191.853258523643,Sapato
865,Eletrônicos,217.293441344033,TV
866,Livros,339.4019884493591,Biografia
867,Brinquedos,376.5600459140972,Carrinho
868,Beleza,483.6170945249446,Perfume
869,Alimentos,175.95020214143204,Macarrão
870,Casa e Jardim,258.4723257180931,Cortina
871,Roupas,118.33721411478548,Sapato
872,Beleza,467.16463389319387,Perfume
873,Eletrônicos,421.47606097342407,Fone de ouvido
874,Livros,383.61782298785215,Infantil
875,Esportes,499.0018836444195,Camisa de time
876,Livros,484.2854490251952,História
877,Esportes,115.85748377170476,Raquete de tênis
878,Eletrônicos,395.58291585665694,Fone de ouvido
879,Esportes,271.0072520818201,Bola de futebol
880,Ferramentas,465.684014086321,Serra
881,Casa e Jardim,483.5245290334836,Cortina
882,Livros,219.27958036983617,Biografia
883,Eletrônicos,317.9215646230804,Smartphone
884,Brinquedos,316.912038734401,Jogo de tabuleiro
885,Ferramentas,119.5005048081646,Alicate
886,Brinquedos,441.1544666720491,Bola
887,Casa e Jardim,337.31562104829817,Vaso de planta
888,Esportes,405.1080856160804,Tênis de corrida
889,Livros,309.55322219110207,Infantil
890,Ferramentas,395.07474973275424,Serra
891,Ferramentas,424.4191587389416,Serra
892,Brinquedos,454.7898254067226,Bola
893,Esportes,226.09603435137052,Camisa de time
894,Eletrônicos,120.1957902940616,Fone de ouvido
895,Casa e Jardim,466.4029513046341,Vaso de planta
896,Esportes,440.6281523449972,Camisa de time
897,Alimentos,173.93366769261556,Macarrão
898,Beleza,264.44850465092,Perfume
899,Móveis,153.8873005283626,Cama
900,Esportes,104.76956418881448,Skate
901,Livros,288.1483066918973,Biografia
902,Livros,177.45317313256257,Ficção Científica
903,Beleza,35.06153994737282,Creme hidratante
904,Beleza,461.0751789475204,Creme hidratante
905,Roupas,127.6312103896617,Vestido
906,Livros,405.5637839867743,História
907,Ferramentas,65.08687341787392,Chave de fenda
908,Alimentos,474.74894193926406,Macarrão
909,Livros,124.36559285245036,Biografia
910,Livros,248.1711279179852,Romance
911,Brinquedos,156.5543777849955,Bicicleta
912,Livros,409.4499770946399,História
913,Beleza,412.32292623788425,Condicionador
914,Casa e Jardim,166.21679860813842,Cortina
915,Livros,265.5099388491433,Ficção Científica
916,Móveis,307.7205790596538,Cama
917,Roupas,261.7337497360489,Calça
918,Roupas,492.09491311094257,Jaqueta
919,Alimentos,422.28575577417774,Frango
920,Ferramentas,40.401179880595954,Furadeira
921,Beleza,269.8932717507568,Creme hidratante
922,Casa e Jardim,337.9752636856244,Cortina
923,Ferramentas,336.7854505573118,Alicate
924,Roupas,115.28212262782148,Sapato
925,Roupas,244.4624409647353,Vestido
926,Casa e Jardim,428.9803021988988,Vaso de planta
927,Eletrônicos,160.8896601546121,Câmera
928,Roupas,313.3316498199097,Calça
929,Móveis,211.28519021634548,Cadeira
930,Eletrônicos,370.33270978046846,Smartphone
931,Brinquedos,269.6154788030733,Jogo de tabuleiro
932,Ferramentas,154.74125596214952,Chave de fenda
933,Eletrônicos,15.109744862986124,TV
934,Alimentos,262.2429089079443,Frango
935,Alimentos,34.78344743643319,Arroz
936,Casa e Jardim,239.98815323522624,Jogo de ferramentas
937,Esportes,282.32774882063023,Bola de futebol
938,Eletrônicos,397.6466275301813,Câmera
939,Ferramentas,441.7899789973731,Alicate
940,Eletrônicos,388.7676722451205,TV
941,Brinquedos,249.5477801121041,Carrinho
942,Livros,422.159241371337,Biografia
943,Ferramentas,293.01330201601843,Martelo
944,Roupas,383.11806724136574,Jaqueta
945,Alimentos,175.98773113910116,Macarrão
946,Eletrônicos,234.9959296758347,TV
947,Casa e Jardim,472.9577911336607,Tapete
948,Brinquedos,266.77465321708104,Bicicleta
949,Livros,29.62072606074816,Ficção Científica
950,Brinquedos,115.5426833589622,Bola
951,Livros,366.7082802716255,Infantil
952,Móveis,266.11963002847017,Sofá
953,Eletrônicos,430.3622373422856,Fone de ouvido
954,Beleza,55.88518698617856,Perfume
955,Casa e Jardim,335.8818235091291,Cortina
956,Roupas,172.9071447173249,Camiseta
957,Beleza,372.9995356665064,Maquiagem
958,Casa e Jardim,454.7156918623469,Vaso de planta
959,Casa e Jardim,152.28186903822547,Lâmpada
960,Roupas,340.56207214197286,Camiseta
961,Esportes,236.32909898011616,Tênis de corrida
962,Casa e Jardim,471.4165550752053,Lâmpada
963,Brinquedos,316.06662143219654,Carrinho
964,Eletrônicos,295.0327746585904,Smartphone
965,Esportes,274.6417936313008,Camisa de time
966,Eletrônicos,197.87646424953877,Câmera
967,Livros,336.8541474307369,Infantil
968,Móveis,339.1797644284344,Guarda-roupa
969,Eletrônicos,277.25355031464375,Smartphone
970,Ferramentas,336.8488797999207,Furadeira
971,Brinquedos,173.97303995379534,Carrinho
972,Brinquedos,15.17892046711373,Bola
973,Alimentos,379.8446482189024,Carne
974,Livros,82.32579086733041,Biografia
975,Brinquedos,458.961837464367,Bicicleta
976,Esportes,208.44096839081504,Bola de futebol
977,Beleza,495.9380535584411,Perfume
978,Roupas,266.7447082657286,Jaqueta
979,Esportes,184.16150563313303,Camisa de time
980,Casa e Jardim,292.6424200629657,Vaso de planta
981,Livros,206.91705397811788,Biografia
982,Brinquedos,207.86366068510236,Boneca
983,Livros,374.04946414173605,Biografia
984,Livros,203.91178901293145,Ficção Científica
985,Roupas,377.3353225670588,Camiseta
986,Esportes,440.7452043727965,Skate
987,Livros,355.85566811632333,Romance
988,Eletrônicos,310.3632546547192,TV
989,Livros,463.8387991518232,História
990,Brinquedos,311.014957638342,Bicicleta
991,Beleza,100.57741332702378,Maquiagem
992,Ferramentas,63.47188353456981,Alicate
993,Móveis,115.89360044490232,Cadeira
994,Brinquedos,59.042123423945625,Bola
995,Roupas,467.1281531035111,Camiseta
996,Livros,305.9452614097061,Biografia
997,Brinquedos,350.7298120306525,Jogo de tabuleiro
998,Livros,286.2082132967706,História
999,Roupas,473.0752396304588,Jaqueta
1000,Beleza,177.45570136303795,Creme hidratante
